,rid,created_at,cleaned_text,followers,retweets,favourited,label
2678,499703254637219841,13 Aug 2014 23:45:14,right assembly denied ferguson httptcorcl1qqgspw,372,119,29,2
2679,499703369108553730,13 Aug 2014 23:45:41,ferguson pd doesnt swat officers amp apcs county wide response mayor amp governor culpable,23764,139,41,2
2680,499703651079045121,13 Aug 2014 23:46:49,rt grasswire state senator asks ferguson police chief shes going gassed httptcoucdcd5ikow,1294293,1337,494,2
2681,499703794805276672,13 Aug 2014 23:47:23,astonishing pictures coming fergusonsnipers tanks trained civilianslook like theyre straight failing state,227536,435,136,2
2682,499704226294300672,13 Aug 2014 23:49:06,snipers rifles aimed unarmed american citizens right st louis mo ferguson httptcous4dcq8cxc,106425,2773,723,2
2683,499704241741520897,13 Aug 2014 23:49:09,people claim big intrusive government constitution cheerleading cops ferguson telling,1916,458,204,2
2684,499704336935821314,13 Aug 2014 23:49:32,ferguson records secure servers prevents deletion phone seized android httpstcoukumznpfsfiphone httpstcom1tol297at,740,162,111,2
2685,499704416937975809,13 Aug 2014 23:49:51,sheer insanity look sebwalkers photo ferguson httptco6f8dnxwbeo,19347,116,36,2
2686,499704570134941697,13 Aug 2014 23:50:28,kids dancingchanting justice mikebrown feet police ferguson httptco48sypswdxt,4775,759,367,2
2687,499704658139435008,13 Aug 2014 23:50:49,maybe protestors ferguson dress klan members police protect httptco6xo91dc69m,426,528,190,2
2688,499704667195322368,13 Aug 2014 23:50:51,asked pd charges ppl tear gassed porches said depends wind blowing ferguson,22929,136,27,2
2689,499704780366036992,13 Aug 2014 23:51:18,police armored trucksriot gear ferguson unsuccessfully trying get demonstrators leave michaelbrown httptcohjkwvvdakh,6380,161,62,2
2690,499705041238765568,13 Aug 2014 23:52:20,law enforcement show force ferguson heavilyarmed patrols active war zones think,442,186,78,2
2691,499705042178691072,13 Aug 2014 23:52:20,children ferguson httpstcopvg6tdfglk,106272,265,107,2
2692,499705246642622465,13 Aug 2014 23:53:09,literally fox news right ferguson httptcon2asnvwgww,163,173,94,2
2693,499705269434085376,13 Aug 2014 23:53:14,iraq couple demonstrations front base took less menacing posture cops ferguson,1911,351,101,2
2694,499705545583263744,13 Aug 2014 23:54:20,look rt grasswire state senator asks ferguson police chief shes going gassed httptcow0itwrd6w6,6060,126,36,2
2695,499705599454883840,13 Aug 2014 23:54:33,looking ferguson feeling anger helplessness anger theyre even pretending acknowledge humanity,7219,125,75,2
2696,499705746377150464,13 Aug 2014 23:55:08,would suggest ferguson police department stop jamming live streams communications immediately,5826,113,58,2
2697,499705810076053504,13 Aug 2014 23:55:23,swat police entered mcdonalds ferguson started asking journalists id httptcojksmwqgpr5 via ryanjreilly,1293881,970,227,2
2698,499705915227271168,13 Aug 2014 23:55:48,rt youranonnews swat police entered mcdonalds ferguson started asking journalists id httptcoeyjckr5pmp via,22237,120,17,2
2699,499705963126202368,13 Aug 2014 23:56:00,constitution united states state citizens peacefully assemble daytime firstamendment ferguson,133418,768,330,2
2700,499706059691663360,13 Aug 2014 23:56:23,tears streaming face watch little kids stepping chanting justice mikebrown rifles trained ferguson,1062,237,91,2
2701,499706065769201666,13 Aug 2014 23:56:24,swat police entered mcdonalds ferguson started asking journalists id httptcoojxjfkjvut via ryanjreilly,34535,311,55,2
2702,499706211093471232,13 Aug 2014 23:56:59,breaks heart httptcoynjttcxhfj ferguson,6075,101,48,2
2703,499706350759206912,13 Aug 2014 23:57:32,stl swat team weapons drawn ferguson protest broad daylight media attending httptcocelyfeob9i,66923,166,60,2
2704,499706705354448897,13 Aug 2014 23:58:57,swat team ferguson state mandated murder insurance protect lawsuits kill anyone,114733,138,30,3
2705,499706791396392960,13 Aug 2014 23:59:17,journalists arrested ferguson aggression stand man rt jonswaine saw two reporters ferguson cuffed,1296053,703,177,2
2706,500069586063335424,15 Aug 2014 00:00:54,happening denver colorado nmos14 ferguson httptcorjmxsvmjj5,2050,660,370,2
2707,500070108099002368,15 Aug 2014 00:02:59,ill cnn minutes discussing ferguson justiceformikebrown,106252,454,449,2
2708,500070699768496128,15 Aug 2014 00:05:20,cops changed since kid ferguson photo httptcoqq3m6bi4c6,492849,104,79,2
2709,500070716650565632,15 Aug 2014 00:05:24,ronald johnson proof cops care communities amp right ferguson deserved day one,503913,138,166,2
2710,500070913836982272,15 Aug 2014 00:06:11,justice must served ferguson mikebrown,429043,178,2,2
2711,500071770192216065,15 Aug 2014 00:09:35,cops soldiers experts say ferguson police tactics made tensions worse httptcobend3ml6sf httptcodnnpmsswo9,2455823,847,453,2
2712,500072098178813954,15 Aug 2014 00:10:53,everyone support mikebrown ferguson unionsquare nyc4stl httptcoz3vt5sf51v,533,104,77,2
2713,500072137374171136,15 Aug 2014 00:11:03,justice peace ferguson fergusonshooting fergusonriot mikebrown,402146,175,0,2
2714,500072155166814209,15 Aug 2014 00:11:07,city nyc ferguson handsupdontshoot httpstco0xqalczzvo,6288,102,41,2
2715,500072334578159616,15 Aug 2014 00:11:50,streets times square taken literally nmos14 ferguson httpstcoznzqfhddni,2416,339,141,2
2716,500072455931588611,15 Aug 2014 00:12:19,world difference police walking protesters wearing normal uniforms state highway patrol chief hugging ferguson,122303,270,218,2
2717,500073002101665792,15 Aug 2014 00:14:29,nmos14 demonstrators holding signs right washington dcs malcolm x park ferguson httptcos3ndhseh8o v news2share,201072,126,57,2
2718,500073277273165824,15 Aug 2014 00:15:34,heading ferguson rally michaelbrowns mother didnt speak thanked supporters httptcoue33pzxz43,721,112,81,2
2719,500074069354905600,15 Aug 2014 00:18:43,times square right ferguson michaelbrown httptcom0e1efjet2,34528,114,51,2
2720,500160181184249856,15 Aug 2014 06:00:54,iconic ferguson photo reminds somewhere west bank httptcouvf5zyearv,13118,100,63,2
2721,500162426998755330,15 Aug 2014 06:09:49,streets ferguson look little different tonight ap photo httptcoshcsztas3v,122297,133,105,2
2722,500163501961142275,15 Aug 2014 06:14:06,photo taken frogoddess thanks advice palestine ferguson stl mikebrown httptcoukfku2zzdl,5824,123,72,2
2723,500163615555878912,15 Aug 2014 06:14:33,video surfacing early aftermoments mikebrowns death httptco59dtqgknft ferguson,18461,236,132,2
2724,500164348963459072,15 Aug 2014 06:17:28,palestinians gazawest bank showing support ferguson even offering tips dealing teargas httptcogc6ykbmu1l,11396,413,271,2
2725,500165620835840000,15 Aug 2014 06:22:31,many lawsuits totalling much going come recent events ferguson,1295533,113,177,2
2726,500171743466901505,15 Aug 2014 06:46:51,remember chief ferguson police said covered body sealed crime scene right away lying,18440,142,115,2
2727,500175929902395392,15 Aug 2014 07:03:29,occupation crimefrom ferguson palestineantiwar committee chicago standwithferguson mikebrown antiwarmn httptcol64xnjeupc,204,139,81,2
2728,500176026882678784,15 Aug 2014 07:03:52,ferguson fury flows nationwide thousands rally us cities httptcokdgsbk4gzg nastiachurkina,722644,125,53,2
2729,500176071476936704,15 Aug 2014 07:04:02,highway patrol helps restore calm ferguson httptco6auiqchchq httptco7fxweqrnzk,4857572,366,304,2
2730,500176354185187328,15 Aug 2014 07:05:10,occupation crime ferguson palestine antiwar committee chicago standwithferguson mikebrown antiwarmn httptcoll01ipsipu,6960,113,64,2
2731,500177556768034816,15 Aug 2014 07:09:57,thousands new yorkers shut times square support justiceformikebrown ferguson httptco4yiz7wpjur,49445,486,271,2
2732,500180625312083968,15 Aug 2014 07:22:08,eyefloodpanties rt ifalasteen oppressed stands oppressedpalestine stands ferguson httptcovzr0xvk60y,745,276,218,2
2733,500180740127342592,15 Aug 2014 07:22:36,know things control ferguson people gaza tweeting advice cope httptcohtovnvboxv,288900,181,95,2
2734,500183912384319489,15 Aug 2014 07:35:12,neutrality optionferguson mediablackout httptcotdzeczn7et,103183,229,151,2
2735,500186504279625728,15 Aug 2014 07:45:30,arrested times square march supporting ferguson httptcoi40slr3jbm nmos14 httptcoqrt7vzeire,2316909,150,76,2
2736,500186818374270976,15 Aug 2014 07:46:45,salute captainjohnson ferguson httptcom7gdkwavx4 httptcofzib7v9ga0,5301,152,114,2
2737,500189389855916032,15 Aug 2014 07:56:58,palestinians gazawest bank showing support ferguson httptcoyjswwutwjg,107069,215,134,2
2738,500192488003354624,15 Aug 2014 08:09:16,dont worry internetferguson httptcowb8cd2yaor,18166,235,210,2
2739,500197999205965824,15 Aug 2014 08:31:10,st louis police chief condemns military tactics used ferguson httptco6jmezutuoe,153454,105,69,2
2740,500210207986028544,15 Aug 2014 09:19:41,wakeup marshalllaw ferguson america hows land free working httptcoui9nwuxr8a,5253,137,56,2
2741,500212911856295940,15 Aug 2014 09:30:26,matter wont bad killing kid leaving die street covered blood ferguson,18677,123,139,2
2742,500213598149672960,15 Aug 2014 09:33:09,thousands shut times square last night support ferguson us police shot unarmed teen mikebrown httptcot2rndx3hju,1952,216,156,2
2743,500217516611108864,15 Aug 2014 09:48:44,police departments rampaging ferguson trained israel methods domination control httptcoztzuzpzhjb,47986,304,89,3
2744,500221671245377537,15 Aug 2014 10:05:14,respect freedomferguson mediablackout httptcon4mzkwtq4k,103345,159,123,2
2745,500224586064343040,15 Aug 2014 10:16:49,stand riot cops ferguson sends powerful message demilitarize police departments across america handsupdontshoot,64305,100,64,2
2746,500225210667122690,15 Aug 2014 10:19:18,obama militarized every government agency big government morningjoe ferguson httptcosgoptkpaqk,11738,114,63,2
2747,500231335668383744,15 Aug 2014 10:43:38,one great photos american history taken kodacohen things much peaceful ferguson last night httptcomion5p9qiw,133587,124,124,2
2748,500231484725161984,15 Aug 2014 10:44:14,thanks centuries western colonization free nations term white refers virtually oppressors even obama ferguson,80492,201,129,2
2749,500234112054341632,15 Aug 2014 10:54:40,hannity throws softball ferguson police chief uniteblue libcrib bundy morningjoe httptco2ajrba7tdi httptcon7rck8xasq,8627,293,127,2
2750,500234390723915776,15 Aug 2014 10:55:47,ferguson shooting nearly half americans dont believe justice poll httptcowknqk64skb httptcop74fitxukc,722583,300,128,2
2751,500235112785924096,15 Aug 2014 10:58:39,new development pentagon supplied st louis county police militarygrade weapons ferguson,18549,145,69,3
2752,500236187395571713,15 Aug 2014 11:02:55,arrests last night ferguson per breakingnews,133454,102,69,2
2753,500236774103605248,15 Aug 2014 11:05:15,remarkable map shows explosion tweets ferguson protests httptconqcesxiugn httptcoguyn4wz08o,492862,224,123,2
2754,500237448798949376,15 Aug 2014 11:07:56,ferguson police chief thomas jackson tells robinroberts release name police officer today,3437024,191,47,3
2755,500239327004471296,15 Aug 2014 11:15:24,pckeeper kiev office would like express solidarity ferguson know policebrutality euromaidan httptcoinmt0jhmfs,1050,224,46,2
2756,500239577387659265,15 Aug 2014 11:16:23,one photo taken failed state whose people live martial law iraq ferguson httptco2uyiwnnzi9,14740,164,72,2
2757,500240534481666049,15 Aug 2014 11:20:12,capt ron johnson leads ferguson protestors peaceful night ronjohnson leaderhttptcojpunwusn6f httptcovl504svoae,536947,182,187,2
2758,500242061279637504,15 Aug 2014 11:26:16,breakingnews ferguson chief says name officer shot michaelbrown released morning httptcoroxlfq6eya,3993,210,42,3
2759,500246996163129344,15 Aug 2014 11:45:52,ferguson police chief speaks protesters early friday ferguson httptcoufhek4myxt,119,107,111,2
2760,500247508195749888,15 Aug 2014 11:47:54,thatawesomemoment america comes together one face adversityferguson nmos14 mikebrown p2 httptcoaqtjfinkoa,5781,291,171,2
2761,500247666924986369,15 Aug 2014 11:48:32,kkk already raising money police officer shot killed mikebrown ferguson httptcovwkzxjhf7v,18565,180,39,3
2762,500249081286250496,15 Aug 2014 11:54:09,protesters march peacefully alongside state troopers ferguson httptcoqqiq0xkdrn scott olson getty images httptcod6dkek0z5n,1208906,282,180,2
2763,500249630664560640,15 Aug 2014 11:56:20,thank pbo ferguson mikebrown httptcotttbltrz0g,3185,217,137,2
2764,500250188221779968,15 Aug 2014 11:58:33,mom im going college amadoudiallo lastwords ferguson michealbrown policeagression httptcob0wbho1bcu,1295,126,41,2
2765,500250935885852673,15 Aug 2014 12:01:31,please dont let die kimanigray lastwords policeagression ferguson michealbrown httptco9oznljhg0n,1220,155,43,2
2766,500251242124173312,15 Aug 2014 12:02:45,ferguson officials release name cop shot michael brown friday httptcox0p9yuhzuu httptcogk2dxncnov,1696410,241,131,3
2767,500251503903662082,15 Aug 2014 12:03:47,harvard law students stand solidarity wferguson innocent victims policebrutality handsupdontshoot httptcoxbiwsj5iev,8444,107,62,2
2768,500251535943942145,15 Aug 2014 12:03:55,countdown one hour ferguson police release name officer shot michaelbrown,7975,226,90,3
2769,500252508884070400,15 Aug 2014 12:07:47,handsupdontshoot janelle monae band stand solidarity wferguson endpolicebrutality httptcoouekfoalsr,8444,290,206,2
2770,500254607470518272,15 Aug 2014 12:16:07,police release name officer shot michael brown ferguson,106227,521,204,3
2771,500254671337193474,15 Aug 2014 12:16:22,ferguson police chief thomas jackson im going anywhere im going stay see newday httptcozfh4hh0ty7,84941,135,107,2
2772,500255282757632000,15 Aug 2014 12:18:48,turns policing better occupying httptcozusmhxf9to via huffpostpol ferguson leadership httptcoyxg9kvfnjh,14046,139,94,2
2773,500256984768475136,15 Aug 2014 12:25:34,new cops wear blue camo mingle talk protesters respect suddenly theres calm ferguson httptcoxy3nspbqk8,10053,102,39,2
2774,500257166478282752,15 Aug 2014 12:26:17,poor black american makes vulnerable living poor black area renders collateral ferguson httptco4omneoruyj,35153,128,81,2
2775,500257318219837440,15 Aug 2014 12:26:53,solidarity london ferguson vigil sunday 17th outside us embassy httptcodfiinwpl8u,1493,182,87,2
2776,500258409988763649,15 Aug 2014 12:31:13,name ferguson cop expected released et police chief says httptconhmstgfzyi jb forbes ap httptco7lu1it1ekb,1208620,100,38,3
2777,500260514807947264,15 Aug 2014 12:39:35,developing police ferguson expected announce name officer killed unarmed teen michael brown within hour,4261846,100,29,3
2778,500261600579043328,15 Aug 2014 12:43:54,powerful disturbing advice humans gaza humans ferguson deal militarypolice httptco4hxr1qejlt,2519,113,54,2
2779,500263561298710528,15 Aug 2014 12:51:42,difference day makes httptco7ojfubji93 ferguson httptcobnuftyc9bi,412640,123,61,2
